verdict	suspect	suspect_count	candidate	candidate_count	freq_ratio	candidate_in_lexicon	confidence
neither-known	ΣΥΜΠΛΗΡΩΘΟ	1	ΣΥΜΠΛΗΡΩΘΕ	2	2.0	False	low
both-known	ΜΙΛΑΝΕ	1	ΜΙΛΑΜΕ	2	2.0	True	low
neither-known	ΤΣΕΡΕΤΑ	1	ΤΣΕΡΣΤΑ	2	2.0	False	low
neither-known	ΠΑΝΤΑΖΕΛΟ	1	ΠΑΝΤΑΞΕΛΟ	2	2.0	False	low
both-known	ΞΑΝΑΖΩΝΤΑΝΕΥΕΙ	1	ΞΑΝΑΖΩΝΤΑΝΕΨΕΙ	2	2.0	True	low
neither-known	ΔΑΛΟΥΔΑ	1	ΛΑΛΟΥΔΑ	2	2.0	False	low
both-known	ΣΥΣΤΗΜΑΤΙΚΟΣ	1	ΣΥΣΤΗΜΑΤΙΚΕΣ	2	2.0	True	low
both-known	ΝΙΚΗΦΟΡΕ	1	ΝΙΚΗΦΟΡΟ	2	2.0	True	low
both-known	ΑΝΟΙΧΤΗΣ	1	ΑΝΟΙΚΤΗΣ	2	2.0	True	low
both-known	ΠΡΟΟΔΕΥΤΙΚΕΣ	1	ΠΡΟΟΔΕΥΤΙΚΟΣ	2	2.0	True	low
neither-known	ΠΕΡΙΔΟΛΙΑ	1	ΠΕΡΙΔΕΛΙΑ	2	2.0	False	low
both-known	ΧΡΥΣΟΣ	1	ΧΡΥΣΕΣ	2	2.0	True	low
both-known	ΑΚΑΔΗΜΑΙΚΕΣ	1	ΑΚΑΔΗΜΑΙΚΟΣ	2	2.0	True	low
both-known	ΔΙΟΡΙΖΕΙ	1	ΔΙΟΡΙΣΕΙ	2	2.0	True	low
both-known	ΦΩΤΙΖΕ	1	ΦΩΤΙΣΕ	2	2.0	True	low
neither-known	ΡΙΔΙΩΤΙΟΣΑ	1	ΡΙΔΙΩΤΙΣΣΑ	2	2.0	False	low
both-known	ΓΡΑΦΤΕ	1	ΓΡΑΦΤΟ	2	2.0	True	low
both-known	ΣΚΟΡΠΙΖΕ	1	ΣΚΟΡΠΙΣΕ	2	2.0	True	low
neither-known	ΤΑΖΙΑ	1	ΡΑΖΙΑ	2	2.0	False	low
one-known	ΘΑΛΑΣΣΗ	1	ΒΑΛΑΣΣΗ	2	2.0	False	low
both-known	ΠΟΤΙΣΕΙ	1	ΠΟΤΙΖΕΙ	2	2.0	True	low
neither-known	ΜΕΛΛΗ	1	ΝΕΛΛΗ	2	2.0	False	low
neither-known	ΣΗΡΟΚΑΜΠΙΟΥ	1	ΖΗΡΟΚΑΜΠΙΟΥ	2	2.0	False	low
both-known	ΑΝΤΙΜΕΤΩΠΙΣΕ	1	ΑΝΤΙΜΕΤΩΠΙΖΕ	2	2.0	True	low
both-known	ΛΕΓΟΝ	1	ΛΟΓΟΝ	2	2.0	True	low
both-known	ΕΠΙΚΙΝΔΥΝΟΣ	1	ΕΠΙΚΙΝΔΥΝΕΣ	2	2.0	True	low
neither-known	ΙΖΑΝΕΤΑΚΗΣ	1	ΤΖΑΝΕΤΑΚΗΣ	2	2.0	False	low
both-known	ΨΗΛΟΣ	1	ΨΗΛΕΣ	2	2.0	True	low
both-known	ΚΕΡΑΣΙΩΝ	1	ΚΟΡΑΣΙΩΝ	2	2.0	True	low
neither-known	ΑΛΕΥΡΟΓ	1	ΑΛΕΥΡΟΙ	2	2.0	False	low
both-known	ΓΚΟΥΛΑΣ	1	ΓΙΟΥΛΑΣ	2	2.0	True	low
one-known	ΣΠΑΘΙΑ	1	ΣΤΑΘΙΑ	2	2.0	False	low
both-known	ΕΥΧΑΡΙΣΤΕΣ	1	ΕΥΧΑΡΙΣΤΟΣ	2	2.0	True	low
neither-known	ΚΑΡΑΛΟΜΗ	1	ΚΑΡΑΛΕΜΗ	2	2.0	False	low
both-known	ΦΩΝΑΖΑΝ	1	ΦΩΝΑΞΑΝ	2	2.0	True	low
both-known	ΔΟΥΛΕΥΕΙΣ	1	ΔΟΥΛΕΨΕΙΣ	2	2.0	True	low
both-known	ΜΕΡΙΑΣ	1	ΜΟΡΙΑΣ	2	2.0	True	low
both-known	ΒΓΟΥΜΕ	1	ΒΡΟΥΜΕ	2	2.0	True	low
both-known	ΚΑΤΑΔΙΚΑΖΕ	1	ΚΑΤΑΔΙΚΑΣΕ	2	2.0	True	low
neither-known	ΠΑΝΤΕΖΕΛΟΥ	1	ΠΑΝΤΟΖΕΛΟΥ	2	2.0	False	low
both-known	ΥΠΟΧΡΕΩΤΙΚΟΣ	1	ΥΠΟΧΡΕΩΤΙΚΕΣ	2	2.0	True	low
both-known	ΔΙΑΣΚΕΔΑΣΕ	1	ΔΙΑΣΚΕΔΑΖΕ	2	2.0	True	low
both-known	ΘΑΥΜΑΣΕΙ	1	ΘΑΥΜΑΖΕΙ	2	2.0	True	low
both-known	ΦΡΑΞΕΙ	1	ΦΡΑΖΕΙ	2	2.0	True	low
both-known	ΕΚΤΑΚΤΟΣ	1	ΕΚΤΑΚΤΕΣ	2	2.0	True	low
both-known	ΘΕΡΟΥΣ	1	ΘΕΙΟΥΣ	2	2.0	True	low
both-known	ΑΠΟΦΑΣΙΣΜΕΝΕΣ	1	ΑΠΟΦΑΣΙΣΜΕΝΟΣ	2	2.0	True	low
neither-known	ΛΑΓΚΑΝΙΔΟΣ	1	ΛΑΓΚΑΝΙΔΕΣ	2	2.0	False	low
neither-known	ΝΟΕΟΠΟΥΛΟΥ	1	ΝΟΣΟΠΟΥΛΟΥ	2	2.0	False	low
one-known	ΠΑΝΕΛ	1	ΠΑΝΕΔ	2	2.0	False	low
both-known	ΚΤΥΠΟΥΝ	1	ΧΤΥΠΟΥΝ	2	2.0	True	low
both-known	ΑΛΛΑΞΕΤΕ	1	ΑΛΛΑΖΕΤΕ	2	2.0	True	low
both-known	ΧΤΙΣΟΥΝ	1	ΧΤΙΖΟΥΝ	2	2.0	True	low
both-known	ΚΑΤΑΡΡΑΚΤΗ	1	ΚΑΤΑΡΡΑΧΤΗ	2	2.0	True	low
neither-known	ΓΕΩΡΓΙΤΤΑ	1	ΓΕΩΡΓΙΤΙΑ	2	2.0	False	low
both-known	ΟΝΟΜΑΖΑΝ	1	ΟΝΟΜΑΣΑΝ	2	2.0	True	low
both-known	ΤΕΡΑΣΤΙΟΣ	1	ΤΕΡΑΣΤΙΕΣ	2	2.0	True	low
both-known	ΗΡΘΑΝΕ	1	ΗΡΘΑΜΕ	2	2.0	True	low
both-known	ΕΧΤΙΖΕ	1	ΕΧΤΙΣΕ	2	2.0	True	low
both-known	ΧΡΙΣΤΕΣ	1	ΧΤΙΣΤΕΣ	2	2.0	True	low
neither-known	ΜΠΟΥΣΧΟΥ	1	ΜΠΟΥΣΚΟΥ	2	2.0	False	low
neither-known	ΣΤΑΔΡΑ	1	ΣΙΑΔΡΑ	2	2.0	False	low
neither-known	ΜΑΛΟΔΟΥ	1	ΜΑΛΕΔΟΥ	2	2.0	False	low
neither-known	ΤΑΥΤΕΡΟΥ	1	ΤΑΥΤΕΤΟΥ	2	2.0	False	low
neither-known	ΠΑΛΙΚΑ	1	ΓΑΛΙΚΑ	2	2.0	False	low
both-known	ΚΑΛΛΙΕΡΓΗΜΕΝΟΣ	1	ΚΑΛΛΙΕΡΓΗΜΕΝΕΣ	2	2.0	True	low
one-known	ΚΟΝΤΕΣ	1	ΧΟΝΤΕΣ	2	2.0	False	low
both-known	ΝΤΥΜΕΝΕΣ	1	ΝΤΥΜΕΝΟΣ	2	2.0	True	low
both-known	ΚΤΙΖΟΥΝ	1	ΧΤΙΖΟΥΝ	2	2.0	True	low
both-known	ΔΟΚΙΜΕΣ	1	ΔΟΚΙΜΟΣ	2	2.0	True	low
neither-known	ΚΟΝΕΣ	1	ΚΟΝΟΣ	2	2.0	False	low
both-known	ΑΓΑΠΗΣΟΥΝΕ	1	ΑΓΑΠΗΣΟΥΜΕ	2	2.0	True	low
neither-known	ΧΕΡΗΣ	1	ΚΕΡΗΣ	2	2.0	False	low
neither-known	ΜΠΙΡΜΠΙΑΝΕ	1	ΜΠΙΡΜΠΙΑΝΣ	2	2.0	False	low
one-known	ΑΥΡΑΣ	1	ΑΥΤΑΣ	2	2.0	False	low
both-known	ΠΛΗΜΜΥΡΙΣΕΙ	1	ΠΛΗΜΜΥΡΙΖΕΙ	2	2.0	True	low
neither-known	ΠΙΣΤΗΝ	1	ΠΙΣΤΗΜ	2	2.0	False	low
both-known	ΞΑΝΑΡΧΙΖΕ	1	ΞΑΝΑΡΧΙΣΕ	2	2.0	True	low
neither-known	ΚΑΡΑΠΙΠΕΡΗ	1	ΚΑΡΑΠΙΤΕΡΗ	2	2.0	False	low
neither-known	ΡΑΣΙΙΑΣ	1	ΡΑΣΙΤΑΣ	2	2.0	False	low
neither-known	ΞΩΤΕΡΙΚ	1	ΣΩΤΕΡΙΚ	2	2.0	False	low
neither-known	ΠΡΟΚΑΛΟ	1	ΠΡΟΚΑΛΕ	2	2.0	False	low
neither-known	ΔΟΣΟΥΛΑ	1	ΔΟΞΟΥΛΑ	2	2.0	False	low
both-known	ΟΝΤΩΣ	1	ΟΥΤΩΣ	2	2.0	True	low
neither-known	ΑΠΟΣΤΡΑΤΕΥΘΗ	1	ΑΠΕΣΤΡΑΤΕΥΘΗ	2	2.0	False	low
neither-known	ΘΡΙΣΙΩΤΙΚΑ	1	ΒΡΙΣΙΩΤΙΚΑ	2	2.0	False	low
both-known	ΕΠΙΣΗΜΟΣ	1	ΕΠΙΣΗΜΕΣ	2	2.0	True	low
neither-known	ΣΟΥΛΛΑΚΙΑ	1	ΣΟΥΔΛΑΚΙΑ	2	2.0	False	low
neither-known	ΣΙΑΒΓΑ	1	ΣΙΑΒΡΑ	2	2.0	False	low
both-known	ΤΟΝΟΣ	1	ΓΟΝΟΣ	2	2.0	True	low
one-known	ΜΑΛΤΑΣ	1	ΜΑΛΙΑΣ	2	2.0	False	low
both-known	ΔΙΚΑΣΤΙΚΕΣ	1	ΔΙΚΑΣΤΙΚΟΣ	2	2.0	True	low
neither-known	ΚΑΓΙΑ	1	ΚΑΠΙΑ	2	2.0	False	low
neither-known	ΤΑΝΝΑΚΑΚΗΣ	1	ΠΑΝΝΑΚΑΚΗΣ	2	2.0	False	low
both-known	ΘΑΥΜΑΣΙΟΣ	1	ΘΑΥΜΑΣΙΕΣ	2	2.0	True	low
neither-known	ΠΕΥΘΥΝΕΣ	1	ΠΕΥΘΥΝΟΣ	2	2.0	False	low
both-known	ΠΕΡΝΑΓΕ	1	ΠΕΡΝΑΤΕ	2	2.0	True	low
neither-known	ΤΟΥΓΕΤΟΥ	1	ΤΣΥΓΕΤΟΥ	2	2.0	False	low
both-known	ΑΝΟΙΧΤΟΥ	1	ΑΝΟΙΚΤΟΥ	2	2.0	True	low
neither-known	ΔΙΑΤΗΡΟ	1	ΔΙΑΤΗΡΕ	2	2.0	False	low
neither-known	ΜΠΟΥΣΙΟΥ	1	ΜΠΟΥΣΚΟΥ	2	2.0	False	low
neither-known	ΤΙΑΝΝΑΚΑΚΗΣ	1	ΠΙΑΝΝΑΚΑΚΗΣ	2	2.0	False	low
both-known	ΛΑΚΚΟΣ	1	ΛΑΙΚΟΣ	2	2.0	True	low
neither-known	ΚΑΠΟΡΕΙΟΥ	1	ΚΑΤΟΡΕΙΟΥ	2	2.0	False	low
both-known	ΚΑΛΕΣ	15	ΚΑΛΟΣ	29	1.9	True	low
both-known	ΑΓΕΡΙ	8	ΑΓΟΡΙ	15	1.9	True	low
neither-known	ΚΟΡΣΗΣ	7	ΚΟΡΖΗΣ	13	1.9	False	low
one-known	ΓΕΜΑΤΟΣ	7	ΓΟΜΑΤΟΣ	13	1.9	False	low
both-known	ΕΠΙΣΚΕΥΗ	16	ΕΠΙΣΚΕΨΗ	28	1.8	True	low
both-known	ΔΙΚΟΣ	8	ΔΙΚΕΣ	14	1.8	True	low
both-known	ΕΙΔΙΚΕΣ	5	ΕΙΔΙΚΟΣ	9	1.8	True	low
both-known	ΑΡΜΟΔΙΟΣ	5	ΑΡΜΟΔΙΕΣ	9	1.8	True	low
both-known	ΑΝΤΙΜΕΤΩΠΙΣΕΙ	4	ΑΝΤΙΜΕΤΩΠΙΖΕΙ	7	1.8	True	low
both-known	ΡΟΔΟΣ	4	ΡΟΛΟΣ	7	1.8	True	low
both-known	ΠΟΙΩΝ	4	ΠΟΡΩΝ	7	1.8	True	low
both-known	ΦΡΟΝΤΙΖΕ	4	ΦΡΟΝΤΙΣΕ	7	1.8	True	low
one-known	ΛΑΟΥΣ	4	ΛΛΟΥΣ	7	1.8	False	low
both-known	ΚΟΙΝΟΤΗΤΟΣ	25	ΚΟΙΝΟΤΗΤΕΣ	42	1.7	True	low
both-known	ΣΥΓΧΡΟΝΟΣ	7	ΣΥΓΧΡΟΝΕΣ	12	1.7	True	low
both-known	ΥΠΕΝΘΥΜΙΣΟΥΜΕ	3	ΥΠΕΝΘΥΜΙΖΟΥΜΕ	5	1.7	True	low
both-known	ΔΟΣΗΣ	3	ΔΕΣΗΣ	5	1.7	True	low
both-known	ΠΟΙΟΥΣ	3	ΠΟΡΟΥΣ	5	1.7	True	low
both-known	ΕΣΩΤΕΡΙΚΑ	3	ΕΞΩΤΕΡΙΚΑ	5	1.7	True	low
both-known	ΜΕΡΑΣ	3	ΜΕΓΑΣ	5	1.7	True	low
both-known	ΦΕΡΕΤΡΟ	3	ΘΕΡΕΤΡΟ	5	1.7	True	low
neither-known	ΣΤΑΦΤΗ	3	ΣΠΑΦΤΗ	5	1.7	False	low
both-known	ΚΥΡΙΟ	17	ΚΥΡΙΕ	27	1.6	True	low
both-known	ΒΓΗΚΑΝ	5	ΒΡΗΚΑΝ	8	1.6	True	low
both-known	ΣΤΕΦΑΝΟ	5	ΣΤΕΦΑΝΕ	8	1.6	True	low
both-known	ΕΣΩΤΕΡΙΚΟΥ	24	ΕΞΩΤΕΡΙΚΟΥ	36	1.5	True	low
neither-known	ΜΠΟΡΟ	15	ΜΠΟΡΕ	23	1.5	False	low
both-known	ΑΔΕΛΦΕ	8	ΑΔΕΛΦΟ	12	1.5	True	low
both-known	ΠΑΤΡΙΔΕΣ	4	ΠΑΤΡΙΔΟΣ	6	1.5	True	low
both-known	ΠΟΝΟΥΣ	4	ΤΟΝΟΥΣ	6	1.5	True	low
both-known	ΤΡΩΜΕ	4	ΤΡΩΝΕ	6	1.5	True	low
both-known	ΑΕΙΜΝΗΣΤΕ	4	ΑΕΙΜΝΗΣΤΟ	6	1.5	True	low
both-known	ΠΛΟΥΣΙΕΣ	4	ΠΛΟΥΣΙΟΣ	6	1.5	True	low
both-known	ΑΙΩΝΩΝ	4	ΑΓΩΝΩΝ	6	1.5	True	low
both-known	ΦΟΡΟΣ	4	ΦΟΒΟΣ	6	1.5	True	low
one-known	ΖΑΧΑΡΙΑΣ	2	ΣΑΧΑΡΙΑΣ	3	1.5	False	low
both-known	ΑΠΩΤΕΡΕΣ	2	ΑΝΩΤΕΡΕΣ	3	1.5	True	low
both-known	ΡΕΜΑΤΑ	2	ΓΕΜΑΤΑ	3	1.5	True	low
both-known	ΧΤΙΖΕΙ	2	ΚΤΙΖΕΙ	3	1.5	True	low
both-known	ΚΤΙΣΕΙ	2	ΚΤΙΖΕΙ	3	1.5	True	low
both-known	ΜΟΝΙΜΟΣ	2	ΜΟΝΙΜΕΣ	3	1.5	True	low
both-known	ΑΠΛΟΣ	2	ΑΠΛΕΣ	3	1.5	True	low
neither-known	ΟΔΟΨΥΧΑ	2	ΟΔΟΥΥΧΑ	3	1.5	False	low
neither-known	ΟΛΟΥΥΧΑ	2	ΟΔΟΥΥΧΑ	3	1.5	False	low
both-known	ΑΝΟΙΚΤΗ	2	ΑΝΟΙΧΤΗ	3	1.5	True	low
both-known	ΣΧΗΜΑΤΙΣΕΙ	2	ΣΧΗΜΑΤΙΖΕΙ	3	1.5	True	low
both-known	ΓΝΩΡΙΣΑ	2	ΓΝΩΡΙΖΑ	3	1.5	True	low
both-known	ΚΤΙΣΜΕΝΟ	2	ΧΤΙΣΜΕΝΟ	3	1.5	True	low
both-known	ΚΑΘΟΡΙΣΕΙ	2	ΚΑΘΟΡΙΖΕΙ	3	1.5	True	low
both-known	ΤΕΧΝΙΚΟΣ	2	ΤΕΧΝΙΚΕΣ	3	1.5	True	low
neither-known	ΓΑΛΙΚΑ	2	ΤΑΛΙΚΑ	3	1.5	False	low
both-known	ΕΔΙΚΟ	2	ΟΔΙΚΟ	3	1.5	True	low
both-known	ΦΩΝΑΖΕ	2	ΦΩΝΑΞΕ	3	1.5	True	low
both-known	ΚΥΡΙΟΤΕΡΟΣ	2	ΚΥΡΙΟΤΕΡΕΣ	3	1.5	True	low
both-known	ΘΥΣΙΑΣ	2	ΟΥΣΙΑΣ	3	1.5	True	low
both-known	ΙΚΑΝΟΠΟΙΗΜΕΝΕΣ	2	ΙΚΑΝΟΠΟΙΗΜΕΝΟΣ	3	1.5	True	low
both-known	ΑΘΛΗΤΙΚΕΣ	2	ΑΘΛΗΤΙΚΟΣ	3	1.5	True	low
both-known	ΠΙΝΑΜΕ	2	ΓΙΝΑΜΕ	3	1.5	True	low
both-known	ΧΑΝΕΤΕ	2	ΚΑΝΕΤΕ	3	1.5	True	low
both-known	ΠΑΠΑΓΟΥ	2	ΠΑΝΑΓΟΥ	3	1.5	True	low
neither-known	ΡΜΟΔΙΕΣ	2	ΡΜΟΔΙΟΣ	3	1.5	False	low
both-known	ΠΡΑΓΜΑΤΙΚΕΣ	2	ΠΡΑΓΜΑΤΙΚΟΣ	3	1.5	True	low
both-known	ΑΡΧΙΖΟΥΜΕ	2	ΑΡΧΙΣΟΥΜΕ	3	1.5	True	low
both-known	ΚΤΙΖΕΤΑΙ	2	ΧΤΙΖΕΤΑΙ	3	1.5	True	low
both-known	ΠΛΑΤΕΣ	2	ΠΛΑΤΟΣ	3	1.5	True	low
both-known	ΙΕΡΟΥΣ	2	ΓΕΡΟΥΣ	3	1.5	True	low
both-known	ΑΘΑΝΑΤΕΣ	2	ΑΘΑΝΑΤΟΣ	3	1.5	True	low
both-known	ΧΑΡΑΚΤΗΡΙΣΕΙ	2	ΧΑΡΑΚΤΗΡΙΖΕΙ	3	1.5	True	low
both-known	ΝΟΜΙΣΕΤΕ	2	ΝΟΜΙΖΕΤΕ	3	1.5	True	low
neither-known	ΓΑΠΗΜΕΝΟ	2	ΓΑΠΗΜΕΝΕ	3	1.5	False	low
one-known	ΑΝΕΧΩΡΗΣΕ	2	ΑΠΕΧΩΡΗΣΕ	3	1.5	False	low
one-known	ΣΤΕΡΙΑ	2	ΣΤΕΡΚΑ	3	1.5	False	low
both-known	ΧΟΥΝΕ	2	ΧΟΥΜΕ	3	1.5	True	low
both-known	ΧΩΡΕΣ	21	ΧΩΡΟΣ	29	1.4	True	low
both-known	ΠΑΡΟΥΣΙΑΣΕΙ	7	ΠΑΡΟΥΣΙΑΖΕΙ	10	1.4	True	low
both-known	ΛΕΥΚΑ	5	ΛΟΥΚΑ	7	1.4	True	low
one-known	ΠΙΤΣΑ	5	ΝΙΤΣΑ	7	1.4	False	low
both-known	ΑΡΧΙΣΕΙ	21	ΑΡΧΙΖΕΙ	27	1.3	True	low
both-known	ΧΑΡΟΣ	12	ΧΑΡΕΣ	16	1.3	True	low
both-known	ΜΑΚΗΣ	9	ΜΑΧΗΣ	12	1.3	True	low
both-known	ΝΙΚΟΛΑΟ	7	ΝΙΚΟΛΑΣ	9	1.3	True	low
both-known	ΓΙΝΟΥΜΕ	6	ΠΙΝΟΥΜΕ	8	1.3	True	low
both-known	ΠΟΝΟΙ	3	ΤΟΝΟΙ	4	1.3	True	low
both-known	ΣΚΛΗΡΟΣ	3	ΣΚΛΗΡΕΣ	4	1.3	True	low
both-known	ΜΕΡΑΚΙ	3	ΝΕΡΑΚΙ	4	1.3	True	low
both-known	ΔΗΜΟΤΙΚΟΣ	3	ΔΗΜΟΤΙΚΕΣ	4	1.3	True	low
both-known	ΡΕΥΜΑΤΑ	3	ΓΕΥΜΑΤΑ	4	1.3	True	low
both-known	ΔΟΣΗΣ	3	ΔΟΞΗΣ	4	1.3	True	low
both-known	ΚΟΡΙΑ	3	ΚΕΡΙΑ	4	1.3	True	low
both-known	ΠΟΛΥΑΓΑΠΗΜΕΝΟ	3	ΠΟΛΥΑΓΑΠΗΜΕΝΕ	4	1.3	True	low
both-known	ΤΟΠΟΙ	3	ΤΟΝΟΙ	4	1.3	True	low
both-known	ΜΟΝΑΧΕΣ	3	ΜΟΝΑΧΟΣ	4	1.3	True	low
both-known	ΕΦΑΡΜΟΣΕΙ	3	ΕΦΑΡΜΟΖΕΙ	4	1.3	True	low
both-known	ΔΗΜΙΟΥΡΓΕ	3	ΔΗΜΙΟΥΡΓΟ	4	1.3	True	low
one-known	ΣΤΕΓΑΝΑ	3	ΣΤΕΡΑΝΑ	4	1.3	False	low
both-known	ΕΣΩΤΕΡΙΚΗ	3	ΕΞΩΤΕΡΙΚΗ	4	1.3	True	low
both-known	ΕΞΟΔΟ	3	ΕΣΟΔΟ	4	1.3	True	low
both-known	ΠΑΓΕΤΟ	3	ΠΑΓΕΡΟ	4	1.3	True	low
both-known	ΑΥΤΕΣ	51	ΑΥΤΟΣ	61	1.2	True	low
both-known	ΜΙΚΡΟΣ	16	ΜΙΚΡΕΣ	19	1.2	True	low
both-known	ΑΙΤΙΑ	8	ΑΡΤΙΑ	10	1.2	True	low
neither-known	ΖΑΧΑΡΙΚΗΣ	6	ΣΑΧΑΡΙΚΗΣ	7	1.2	False	low
both-known	ΑΓΡΟΤΙΚΕΣ	6	ΑΓΡΟΤΙΚΟΣ	7	1.2	True	low
both-known	ΠΕΙΝΑ	5	ΠΕΡΝΑ	6	1.2	True	low
one-known	ΒΛΕΠΩ	5	ΕΛΕΠΩ	6	1.2	False	low
both-known	ΓΕΡΝΟΥΝ	5	ΠΕΡΝΟΥΝ	6	1.2	True	low
both-known	ΣΥΝΕΧΙΣΟΥΝ	4	ΣΥΝΕΧΙΖΟΥΝ	5	1.2	True	low
both-known	ΜΑΖΕΨΟΥΝ	4	ΜΑΖΕΥΟΥΝ	5	1.2	True	low
both-known	ΧΑΡΟΥΜΕΝΕΣ	4	ΧΑΡΟΥΜΕΝΟΣ	5	1.2	True	low
both-known	ΕΣΟΔΑ	22	ΕΞΟΔΑ	25	1.1	True	low
both-known	ΜΕΓΑΛΟΣ	34	ΜΕΓΑΛΕΣ	35	1.0	True	low
both-known	ΕΠΑΦΗ	14	ΕΤΑΦΗ	14	1.0	True	low
both-known	ΜΑΙΡΗ	9	ΜΑΚΡΗ	9	1.0	True	low
both-known	ΠΟΛΙΤΙΚΕΣ	7	ΠΟΛΙΤΙΚΟΣ	7	1.0	True	low
both-known	ΚΑΤΑΛΛΗΛΕΣ	6	ΚΑΤΑΛΛΗΛΟΣ	6	1.0	True	low
one-known	ΠΟΙΑΣ	5	ΠΟΤΑΣ	5	1.0	False	low
both-known	ΝΕΑΡΕΣ	4	ΝΕΑΡΟΣ	4	1.0	True	low
both-known	ΘΕΙΕΣ	4	ΘΕΙΟΣ	4	1.0	True	low
both-known	ΑΝΩΤΕΡΕΣ	3	ΑΝΩΤΕΡΟΣ	3	1.0	True	low
both-known	ΔΙΑΒΑΖΕΙ	3	ΔΙΑΒΑΣΕΙ	3	1.0	True	low
both-known	ΚΛΑΙΜΕ	3	ΚΛΑΙΝΕ	3	1.0	True	low
both-known	ΦΡΟΝΤΙΖΟΥΜΕ	3	ΦΡΟΝΤΙΣΟΥΜΕ	3	1.0	True	low
both-known	ΓΕΜΙΖΕΙ	3	ΓΕΜΙΣΕΙ	3	1.0	True	low
both-known	ΓΙΝΕΙΣ	3	ΠΙΝΕΙΣ	3	1.0	True	low
both-known	ΑΓΑΠΑΜΕ	3	ΑΓΑΠΑΝΕ	3	1.0	True	low
one-known	ΖΑΧΑΡΟΠΛΑΣΤΙΚΗΣ	3	ΞΑΧΑΡΟΠΛΑΣΤΙΚΗΣ	3	1.0	False	low
both-known	ΔΟΥΛΕΥΕΙ	3	ΔΟΥΛΕΨΕΙ	3	1.0	True	low
both-known	ΑΙΤΙΟ	3	ΑΡΤΙΟ	3	1.0	True	low
both-known	ΔΟΥΛΕΥΕ	3	ΔΟΥΛΕΨΕ	3	1.0	True	low
both-known	ΤΑΞΕΙΣ	3	ΤΑΣΕΙΣ	3	1.0	True	low
both-known	ΕΜΒΟΛΙΑΖΕΙ	3	ΕΜΒΟΛΙΑΣΕΙ	3	1.0	True	low
both-known	ΑΝΤΙΜΕΤΩΠΙΖΟΥΜΕ	2	ΑΝΤΙΜΕΤΩΠΙΣΟΥΜΕ	2	1.0	True	low
both-known	ΣΗΜΑΝΤΙΚΕΣ	2	ΣΗΜΑΝΤΙΚΟΣ	2	1.0	True	low
both-known	ΠΑΛΑΙΕΣ	2	ΠΑΛΑΙΟΣ	2	1.0	True	low
both-known	ΥΨΗΛΕΣ	2	ΥΨΗΛΟΣ	2	1.0	True	low
one-known	ΞΕΧΝΑΤΕ	2	ΣΕΧΝΑΤΕ	2	1.0	False	low
neither-known	ΝΙΑΡΟΣ	2	ΝΤΑΡΟΣ	2	1.0	False	low
both-known	ΠΡΩΙΜΑ	2	ΠΡΩΙΝΑ	2	1.0	True	low
both-known	ΣΥΝΗΘΙΖΟΥΝ	2	ΣΥΝΗΘΙΣΟΥΝ	2	1.0	True	low
both-known	ΧΤΙΖΕΙ	2	ΧΤΙΣΕΙ	2	1.0	True	low
both-known	ΚΤΙΣΕΙ	2	ΧΤΙΣΕΙ	2	1.0	True	low
both-known	ΕΥΕΡΓΕΤΙΚΕΣ	2	ΕΥΕΡΓΕΤΙΚΟΣ	2	1.0	True	low
both-known	ΔΟΥΛΕΥΑΝ	2	ΔΟΥΛΕΨΑΝ	2	1.0	True	low
both-known	ΛΑΙΚΕΣ	2	ΛΑΙΚΟΣ	2	1.0	True	low
neither-known	ΡΧΙΖΕΙ	2	ΡΧΙΣΕΙ	2	1.0	False	low
one-known	ΜΠΑΜΙΑΣ	2	ΜΠΑΝΙΑΣ	2	1.0	False	low
both-known	ΦΥΤΕΥΟΥΜΕ	2	ΦΥΤΕΨΟΥΜΕ	2	1.0	True	low
both-known	ΠΟΙΟΙ	2	ΠΟΡΟΙ	2	1.0	True	low
both-known	ΑΝΑΚΑΙΝΙΖΕΙ	2	ΑΝΑΚΑΙΝΙΣΕΙ	2	1.0	True	low
both-known	ΣΩΖΕΙ	2	ΣΩΣΕΙ	2	1.0	True	low
both-known	ΣΥΝΟΔΟΥ	2	ΣΥΝΟΛΟΥ	2	1.0	True	low
both-known	ΘΕΩΡΕ	2	ΘΕΩΡΟ	2	1.0	True	low
both-known	ΒΥΖΑΝΤΙΝΕΣ	2	ΒΥΖΑΝΤΙΝΟΣ	2	1.0	True	low
both-known	ΠΟΣΟΥΣ	2	ΤΟΣΟΥΣ	2	1.0	True	low
both-known	ΙΑΤΡΙΚΕΣ	2	ΙΑΤΡΙΚΟΣ	2	1.0	True	low
neither-known	ΤΣΕΡΜΠΑ	2	ΤΣΕΡΜΤΑ	2	1.0	False	low
both-known	ΔΙΑΒΑΖΑΜΕ	2	ΔΙΑΒΑΣΑΜΕ	2	1.0	True	low
both-known	ΚΕΙΝΕΣ	2	ΚΕΙΝΟΣ	2	1.0	True	low
both-known	ΟΡΙΖΕΙ	2	ΟΡΙΣΕΙ	2	1.0	True	low
both-known	ΛΑΙΚΟΥΣ	2	ΛΑΚΚΟΥΣ	2	1.0	True	low
one-known	ΠΑΙΔΙΚΗΣ	2	ΠΑΡΔΙΚΗΣ	2	1.0	False	low
both-known	ΜΟΙΡΑΖΑΝ	2	ΜΟΙΡΑΣΑΝ	2	1.0	True	low
